post_id,date,title,body,reply,user_name,user_date_joined,user_num_posts,user_reason_joined,user_diagnosis,user_country,user_state,user_city,url
41970,2018-06-22 00:00:00,Get back up dust myself off and start all over again.....,Welcome to do-your-own-thread land Buckhorn! My husband sounds in similar shape to yours. Nice to still be able to interact.   I don't mind thread Jacks a bit. The words of my fellow CALS are essentially the same as mine all anyway all a matter of degrees moods and moments.,True,Lkaibel,2016-05-09 00:00:00,1467,Lost a loved one,2016-06-01 00:00:00,US,MN,Minneapolis,https://www.alsforums.com/community/threads/get-back-up-dust-myself-off-and-start-all-over-again.41970/
41970,2018-06-22 00:00:00,Get back up dust myself off and start all over again.....,Of course thread hijacks are only a problem when someone has a real issue or question and instead of it getting answered it goes off to something else or to being about someone else's issue.  These long threads (this will be long I can feel it in my waters) however are wonderful to wend and weave all through everyone,True,affected,2013-04-26 00:00:00,14022,Lost a loved one,2013-05-01 00:00:00,OZ,AU,lala land,https://www.alsforums.com/community/threads/get-back-up-dust-myself-off-and-start-all-over-again.41970/
41970,2018-06-27 00:00:00,Get back up dust myself off and start all over again.....,Buckhorn forgive me for being late to the party. Don’t know how I missed your thread.   You are always welcome to thread jack my thread. There for others to lean from.   Always here for you   Hugs,True,Narrowminded,2016-04-30 00:00:00,2740,Lost a loved one,2007-07-01 00:00:00,US,PA,Pittsburgh,https://www.alsforums.com/community/threads/get-back-up-dust-myself-off-and-start-all-over-again.41970/
41970,2018-06-28 00:00:00,Get back up dust myself off and start all over again.....,i always appreciate your comments on my threads and others. Sunday my wife we to a local minor league game here in Lancaster she had fun. i cant go out for that long anymore. enjoy every activity you can for as long as you can. weak armed hugs,True,tripete,2014-12-05 00:00:00,998,PALS,2014-12-01 00:00:00,US,PA,Lancaster,https://www.alsforums.com/community/threads/get-back-up-dust-myself-off-and-start-all-over-again.41970/
41970,2018-06-28 00:00:00,Get back up dust myself off and start all over again.....,I too appreciate your comments and how you are a wonderful CALS. The reason I'm posting is that I just ordered a to-go from Red Lobster. I hope it gives me some energy since mine has been depleted since I got FOOD POISONING at Mayo Clinic last week.,True,KimT,2014-11-18 00:00:00,4148,PALS,2015-08-01 00:00:00,US,South,The Beach,https://www.alsforums.com/community/threads/get-back-up-dust-myself-off-and-start-all-over-again.41970/
41970,2018-06-29 00:00:00,Get back up dust myself off and start all over again.....,"Thanks Pete! I'm glad to hear that your wife enjoyed the outing/baseball game! It is tougher every month for Dave to enjoy outings as well; he has difficulty keeping his head up (even if supported) and his comfort level in his power chair is also limited to 4-5 hours. Still I push the envelope I guess - it was one of the two strongest vows I made to my husband once diagnosed .... that I would not allow him to become socially isolated and stare at the same 4 walls day after day.  Kim I'm hoping your ""to go"" order from Red Lobster was good! We had a $50 gift card that we had been hanging onto since Christmas; the closest RL's to us are each an hour away. So it was a good time to use the gift card and go to the minor league baseball game. Sorry about the food poisoning - yeesh!",True,Buckhorn,2016-01-03 00:00:00,725,Lost a loved one,2015-12-01 00:00:00,US,PA,Small town,https://www.alsforums.com/community/threads/get-back-up-dust-myself-off-and-start-all-over-again.41970/
40910,2018-03-05 00:00:00,Venting tomorrow---which will surely cause more venting,The Phoenix VA sent my husband to a skilled nursing center while everything was being setup and for me to learn how to do his care.,True,debwilson77,2016-01-10 00:00:00,74,CALS,2016-02-01 00:00:00,US,AZ,chandler,https://www.alsforums.com/community/threads/venting-tomorrow-which-will-surely-cause-more-venting.40910/
40910,2018-03-05 00:00:00,Venting tomorrow---which will surely cause more venting,Becky my thoughts are with you and Matt. My husband was sent to rehab before he came home and I'm glad he was it gave both of us time to get more comfortable with all the equipment and procedures . Kate,True,KateEmerson,2016-04-23 00:00:00,514,Lost a loved one,2013-09-01 00:00:00,US,MA,Boston,https://www.alsforums.com/community/threads/venting-tomorrow-which-will-surely-cause-more-venting.40910/
40910,2018-03-05 00:00:00,Venting tomorrow---which will surely cause more venting,Been thinking of you and Matt all day today. I hope everything went well. Hope you can get a bit of rest too. Hugs.,True,Jrzygrl,2017-02-14 00:00:00,720,Lost a loved one,2014-08-01 00:00:00,US,NJ,X,https://www.alsforums.com/community/threads/venting-tomorrow-which-will-surely-cause-more-venting.40910/
42180,2018-07-16 00:00:00,Panicking...how do I do this?,Sorry to see you here Lolli.  Some great suggestions on keeping a connection to your brother and seeing if he can help in some way financially would be super. Otherwise could he come and give you all a weekend off each month or something.  The panic is very real especially when you get the shock of the diagnosis. But somehow we bumble along and tackling one day and one issue at a time helps.  See if you can work out what has to be sorted first and just work on that for a start.  The wealth of information here is huge and then the support of people real time is priceless.,True,affected,2013-04-26 00:00:00,14022,Lost a loved one,2013-05-01 00:00:00,OZ,AU,lala land,https://www.alsforums.com/community/threads/panicking-how-do-i-do-this.42180/
42180,2018-07-16 00:00:00,Panicking...how do I do this?,Lolli Consider doing some research on the following: It's in your area and listed online as a Certified ALS Association Clinic. I don't think you can get much higher than that.   The Indiana University ALS Center at IU Health 355 West 16th Street Indianapolis IN 46202 Medical Director - Robert Pascuzzi MD Phone: 317-963-7385  Dr. Robert M Pascuzzi MD Reviews | Indianapolis IN ...  https://www.vitals.com/doctors/Dr_Robert_Pascuzzi.html   Jan 01 2012 · Dr. Robert M Pascuzzi is one of the best neurologists in Indianapolis IN with over 12 areas of expertise including Alzheimer's Disease Stroke and Neuromuscular Diseases. He's been practicing for over 37 years. (Check more about him and see his photo online.)   I am close to a similar clinic. In addition to proscribing needed medication they have the expertise and know how to get equipment you need before you need it. It's a multi-discipline approach with a clinic where you meet with social workers respiratory ALS Assoc.. individual etc for comprehensive managed care information. They measured me for ordered delivered and instructed me on the use of my electric wheelchair. (Covered by Medicare). I'm getting by with a Transport chair right now. The other is for near future use so I don't have to wait three months for the paperwork etc.   Regarding Riluzole (Rilutek) and Baclofen pills When you have the prescription call every pharmacy within easy driving distance. The cost difference for me if I paid cash: $1700.00 to $150.00 for the same number of pills. Sometimes meds. are cheaper for 3 months rather than 1. Ask!  Mayo Clinic online has helpful information too. Sometimes trained medical students volunteer to sit with a person for a couple hours as part of their practicum. No sitter is permitted to touch or treat patients. Registered nurses can though.   This may give you enough information to get started. Getting a referral to the clinic probably would be your best starting place.  May all go smoothly as you plan the care for your mother. May blessings abound. B.,True,beauty4everyone,2018-07-05 00:00:00,260,PALS,2018-04-01 00:00:00,US,GA,Someplace,https://www.alsforums.com/community/threads/panicking-how-do-i-do-this.42180/
41954,2018-06-19 00:00:00,Progressive use of the Trilogy bi-pap,Roger while it really helps when PALS relate their own paths and timelines it isn't something any of us can say will apply to any other PALS. I know this is one of the many most frustrating aspects of this monster.  I have just had two PALS friends in the period of the last two weeks pass suddenly when breathing issues had appeared to be minimal.  Having your PALs living will clearly state their wishes is probably the critical thing then working with your health team to meet those wishes as you adjust to whatever progression happens in what order.  Even as I type I know that sounds wishy washy but the only one thing I have learned is predictable about this disease is how unpredictable it is. Your clinic are not trying to avoid answering you - they will have seen so many more variations on what may happen at the end than just the hundreds I have known.,True,affected,2013-04-26 00:00:00,14022,Lost a loved one,2013-05-01 00:00:00,OZ,AU,lala land,https://www.alsforums.com/community/threads/progressive-use-of-the-trilogy-bi-pap.41954/
41954,2018-07-02 00:00:00,Progressive use of the Trilogy bi-pap,My dad started with Trilogy just at night and progressed to full-time use. For a while he could go up to a few minutes at a time (during showers) without the mask but now can't go more than 15 seconds or so without it.  He decided against invasive (tracheotomy) ventilation but it's hard to say which would have been better. We have to rotate through three different masks - two during the day and a different one at night - to avoid pressure sores and skin irritation.   He uses an eye tracker to control his computer but isn't always able to operate it very well. Some days he can't even blink properly. We worry about what happens when he's no longer able to communicate with us at all.  The studies I've read seem to suggest that the average survival is around 300 days after starting full-time noninvasive ventilation. Does anyone have any experience with this or aware of any other literature?  His hope was to go peacefully but I worry about what will happen when/if he's no longer able to communicate.,True,Orloppig77,2018-03-24 00:00:00,7,CALS,2017-05-01 00:00:00,US,NC,Charlotte,https://www.alsforums.com/community/threads/progressive-use-of-the-trilogy-bi-pap.41954/
41954,2018-07-02 00:00:00,Progressive use of the Trilogy bi-pap,This thread has been helpful to me especially seeing it from the perspective of Bruce and Arizona gal who use Trilogy 24/7 and still get out and about with their wheelchairs.  I wanted to address Ernie’s (Chincoteaguer) concern:   “She has no noticeable problem breathing without it which makes it hard to convince her to use it.”   I decided early on against invasive ventilation. When it came to deciding whether I would accept BiPAP/ Trilogy I chose to accept it when needed because it is noninvasive and can improve my quality of life as well as conserve energy related to work of breathing.   I also read somewhere that some PALS without it would panic as their respiratory muscles failed and would feel as if they were suffocating sometimes even fearing to go to sleep. Then I read that this sense of panic could be mitigated by noninvasive ventilation. That had me convinced.  I recently started BiPAP at least 4 hours a night mainly to see if it would help headaches but also to reduce work of breathing. I don’t really feel I need it at this point. I have noticed that when the mask is sealing properly and everything is set up right that there is a calming effect. There is also something reassuring about knowing that the thing will kick in a breath if I stop breathing for a bit. It does take a while to get used to the mask. Overall I’m seeing the concept as friendly.,True,KarenNWendyn,2017-07-29 00:00:00,3762,PALS,2017-07-01 00:00:00,US,OR,Southern Oregon,https://www.alsforums.com/community/threads/progressive-use-of-the-trilogy-bi-pap.41954/
42291,2018-07-30 00:00:00,Dad has ALS,"HELLO every one i want to thank every one who take his time and read this . my name is Najib I'm 28 years from morocco ""north Africa"" . we found recently that my father has ALS after a year of suffering between doctors and tests . you cant imaging how devastating was that to me and to my family . especially that i live in third world country that have no clue what ALS and have no health infrastructure no support for people with ALS. the expenses of the drug ""rilutek"" too much for us and we cant find it in morocco and we have to order it from France and wait for weeks to get it  we buy the drug for 300$ its so so expensive . the thing is that in 4 months ago i had twitching and weakness in my hand my shoulder and my legs and clumsiness in my finger and i found lately a dent in my hand that really scare me especially that i read 5% to 10% people inherit ALS . i cant go to a doctor cause i expensive and i have no money to do that and i dont want my family to know about that because it will make them collapse  the only place i found that i can share and take advice from is this forum. please look do i have ALS and i m so sorry for the poor English and thank you+ NAJIB.",False,najib,2018-07-29 00:00:00,15,Loved one DX,2018-06-01 00:00:00,MA,SL,rabat,https://www.alsforums.com/community/threads/dad-has-als.42291/
42344,2018-08-05 00:00:00,A Sad Day,"Those of you who have kids probably remember at some point jokingly saying ""I can't remember life before kids.""  Today as I was loading my DH in the sling and moving him in the Hoyer to the toilet it hit me like a load if bricks - ""I can't remember life before this wretched disease.""   And it's no joke. I can't stop crying.",False,Jrzygrl,2017-02-14 00:00:00,720,Lost a loved one,2014-08-01 00:00:00,US,NJ,X,https://www.alsforums.com/community/threads/a-sad-day.42344/
42180,2018-07-17 00:00:00,Panicking...how do I do this?,Beauty &amp; all  The MDA and ALSA both certify centers of excellence. It's a pay-to-play thing and great centers can be designated as either.   Please don't paste info especially promotional writing out of Vitals or other sites. It's hard for many of our members to scroll/read.   As we often mention there are many resources for recruiting unskilled helpers whom you train. People with credentials such as CNAs NACs and the like are often helpful as are students and the semi-retired.   Remember the search box at the top right of every page -- it can be your friend. Don't forget to sort by date if the information has evolved.,True,lgelb,2009-11-05 00:00:00,10734,Lost a loved one,00/0000,US,WA,Seattle,https://www.alsforums.com/community/threads/panicking-how-do-i-do-this.42180/
41221,2018-04-09 00:00:00,Drained,Just wanted to post some good news. Foot is healing and I should be out of boot in two weeks! Can't wait till back in sneakers. It has been very difficult but used a knee scooter with basket to get around house. Taking husband to dentist and arranging coverage so I could go to ortho had lots of hiccups and false starts but made it through. Now looking at getting some help in one afternoon a week so I can run errands etc. this summer Quite a process and frustrating but I now just expect things to never go smoothly. Will feel lucky if I find someone at all.  Annie,False,ARCG,2016-10-12 00:00:00,204,Lost a loved one,2015-01-01 00:00:00,US,TX,Houston,https://www.alsforums.com/community/threads/drained.41221/
42466,2018-08-21 00:00:00,Tianyi's Mother- dental question,Hey guys my mother was diagnosed with ALS 2 years ago. She's been having trouble brushing her teeth lately so my dad got her a special ICU toothbrush set. We've been trying to use the new tool but my mom always chokes on the water.   I was just wondering how everyone else was dealing with dental issues. I guess its a small problem but little things add up. The least we can do is make her a little more comfortable.,False,Tianyi,2017-12-15 00:00:00,5,Loved one DX,2016-10-01 00:00:00,CHI,Chaoyang,Beijing,https://www.alsforums.com/community/threads/tianyis-mother-dental-question.42466/
48670,2021-06-30 00:00:00,Toileting help/Sling advice,Jim I would like to take you up on your very kind offer. I will see if I can figure out how to private message you.,False,Ruth33,2020-06-15 00:00:00,22,CALS,2019-11-01 00:00:00,US,MD,Baltimore,https://www.alsforums.com/community/threads/toileting-help-sling-advice.48670/page-2
42117,2018-07-09 00:00:00,Feeling guilty,Hi  My mother has als and she is in her late stages. Is it wrong to think that i want this to be over? I just feel so stressed seeing her like this and I am tired and I just want to continue my life. I have a 5 month old baby and a wife and I feel my life is put hold on. I just feel guilty thinking this way. I also do not want her to suffer anymore she is constant coughing with phlegm that doesn’t come out and she starting to get bedsores. We can’t do much for her but follow the hospice nurse advice but i know is suffering. I believe in karma but I am doing the best I can to take care of her I am here everyday helping her but in my mind i want this to be over.,False,quintok555,2016-12-06 00:00:00,15,Loved one DX,,US,NY,NYC,https://www.alsforums.com/community/threads/feeling-guilty.42117/
42442,2018-08-17 00:00:00,Introduction,Hi everyone  This is my first post. My father was diagnosed with ALS at the end of June. He is 73-years-old and the whole family has been in shock because nobody had any clue something this devastating was going on with his health. This was truly a shock to the system.  Of course we are still reeling emotionally but one of our biggest concerns right now is how we will afford his care. He has been told he does not qualify for SSDI. Nor does he qualify for Medicaid. As a result we are left with the depressing possibility that caring for him will bankrupt him and therefore my mother.   Does anyone have any advice about the financial side of this diagnosis? Social workers from Eldercare and the ALS Society have only been able to tell him what he won't qualify for so far.  Thanks for reading.  Kristin,False,AerynRox,2018-07-19 00:00:00,3,Loved one DX,2018-06-01 00:00:00,US,NY,Rochester,https://www.alsforums.com/community/threads/introduction.42442/
42445,2018-08-18 00:00:00,Octopus? Or clone?,Sometimes I feel like I need 8 arms. Or to figure out how to clone myself.   Lately DH's requests have become relentless. From before he even gets out of bed in the morning til I finally fall dead asleep. Sometimes they're rapid-fire. Or he waits til I'm almost out of the room then calls me back for one more. There also seems to be no distinction between want and need.  Guess I really just  want  a break. Or do I  need  a break ?  Rant over.,False,Jrzygrl,2017-02-14 00:00:00,720,Lost a loved one,2014-08-01 00:00:00,US,NJ,X,https://www.alsforums.com/community/threads/octopus-or-clone.42445/
42291,2018-07-30 00:00:00,Dad has ALS,Re: Do I HAVE ALS ?   Najib very sorry about your dad. It would be very very unusual for you to get ALS at pretty much the same time as your dad and a lot of us have differences between hands and twitches from time to time. You are under considerable stress as you say and that can cause twitches as well. I would also guess you are not eating as well as you have in the past.   I don't see anything concerning in your photos but it would be much more important if you found yourself unable to perform specific activities like lifting reaching and holding things.  I also have to be honest -- if Rilutek is costing you a lot and it's money that's almost beyond your reach I would not worry about it. The benefit for most people who had symptoms for a year starting in the limbs and who is not terribly old is not established statistically.   I would instead spend that money or whatever you have to spend on future supplies that will make your dad more comfortable. At some point he will most likely need a BiPAP and perhaps a feeding tube to go on. Is he able to breathe and swallow well right now?   We will support you however we can.  Best Laurie,True,lgelb,2009-11-05 00:00:00,10734,Lost a loved one,00/0000,US,WA,Seattle,https://www.alsforums.com/community/threads/dad-has-als.42291/
42291,2018-07-30 00:00:00,Dad has ALS,Re: Do I HAVE ALS ?   thank you so much Laurie for your respond im crying now as as i see your support thank you very much and as answer to your question the disease start in his moth area and now he cant swallow he cant talk move his tong or close his mouth fully plus he get annoyed by the excessive saliva and i cant cut the drug it will make him lost hope and he could do something bad to him self im the only one in the house who know much about the disease and i don't know  im sorry for bothering you with my problems but i didn't find any place to do that  thank you.  Najib,True,najib,2018-07-29 00:00:00,15,Loved one DX,2018-06-01 00:00:00,MA,SL,rabat,https://www.alsforums.com/community/threads/dad-has-als.42291/
42291,2018-07-30 00:00:00,Dad has ALS,Re: Do I HAVE ALS ?   It is never a bother Najib. That is what we are here for.  OK so keeping on with the riluzole (you might see if the generic is any less expensive for you).   If your dad can't swallow how is he eating? Is he getting or does he have a feeding tube?  I am moving this thread to the caregivers' section as I think that is the help you need most.,True,lgelb,2009-11-05 00:00:00,10734,Lost a loved one,00/0000,US,WA,Seattle,https://www.alsforums.com/community/threads/dad-has-als.42291/
42291,2018-07-31 00:00:00,Dad has ALS,I agree with Laurie save your money for the BiPAP and feeding tube and medicine to help control the saliva maybe even a suction machine to help. All of these will be a comfort to your dad. Consider a placebo instead of the riluzole to ease your father's mind until he feels the benefit of those other changes.,True,Larrytbm,2017-05-13 00:00:00,99,Lost a loved one,2017-05-01 00:00:00,US,TX,Austin,https://www.alsforums.com/community/threads/dad-has-als.42291/
42291,2018-07-31 00:00:00,Dad has ALS,thank you so much Laurie for you respond and your support ill never forget that  and no he don't have feeding tube and he don't want to . he eat every thing in liquid state and he didn't lose all ability of swallowing he can drink but he cant move his thong up down or left right and he cant close his mouth fully    thank you larrytbm for your respond and you advice . however the doctor said he should get the drug i cant change that like i said before if said that the drug cant do nothing for him he will kill him self he already lose so much wight because of his fear and depression  i apology for my weak English and thank you so much for reading this .,True,najib,2018-07-29 00:00:00,15,Loved one DX,2018-06-01 00:00:00,MA,SL,rabat,https://www.alsforums.com/community/threads/dad-has-als.42291/
42344,2018-08-05 00:00:00,A Sad Day,I agree each day it gets worse. The days run together and it seems like forever. Yet it wasn't that long ago things were 'normal'. Hope you can put those feelings behind you soon and smile.,True,Larrytbm,2017-05-13 00:00:00,99,Lost a loved one,2017-05-01 00:00:00,US,TX,Austin,https://www.alsforums.com/community/threads/a-sad-day.42344/
42344,2018-08-05 00:00:00,A Sad Day,I am sorry I remember that feeling well. The worst part was not being able to remember my mother and sister when they were healthy. I just couldn’t no matter how I tried. That part does eventually resolve and the healthy memories become predominant.   I also remember feeling permanently broken. That will pass as well  Hugs,True,Nikki J,2012-03-22 00:00:00,11246,PALS,2014-04-01 00:00:00,US,MA,Boston,https://www.alsforums.com/community/threads/a-sad-day.42344/
42344,2018-08-05 00:00:00,A Sad Day,Sending you an understanding hug. It is a point all CALS reach and one of the many cruellest sides to this disease - it consumes us in many ways too.  I feel your pain. There is healing but at the moment you just need to know that how you feel is valid. This is in front of you 24/7. I hope you can find that place of being there with him without it taking you down.  Certainly get it out here if you can it does help reduce the pressure just a little xxx,True,affected,2013-04-26 00:00:00,14022,Lost a loved one,2013-05-01 00:00:00,OZ,AU,lala land,https://www.alsforums.com/community/threads/a-sad-day.42344/
42344,2018-08-05 00:00:00,A Sad Day,It is so hard I know. We can only hope that the good memories from before will supercede the difficult days we face now. My pals also decided no invasive tube or vent. The day they completed DNR paperwork was very hard for me but he is very at peace with his decision. Thinking of you.  Annie,True,ARCG,2016-10-12 00:00:00,204,Lost a loved one,2015-01-01 00:00:00,US,TX,Houston,https://www.alsforums.com/community/threads/a-sad-day.42344/
42344,2018-08-06 00:00:00,A Sad Day,I’m sorry. I still can but try not to because it hurts too much.,True,Lkaibel,2016-05-09 00:00:00,1467,Lost a loved one,2016-06-01 00:00:00,US,MN,Minneapolis,https://www.alsforums.com/community/threads/a-sad-day.42344/
42344,2018-08-06 00:00:00,A Sad Day,Lenore just do what ya gotta do girl xxx,True,affected,2013-04-26 00:00:00,14022,Lost a loved one,2013-05-01 00:00:00,OZ,AU,lala land,https://www.alsforums.com/community/threads/a-sad-day.42344/
42344,2018-08-06 00:00:00,A Sad Day,I perfectly understand this feeling. I lost my husband already a year ago but in all my dreams with him I struggle with his illness. I can not dream about him before ALS. It is so sad...on the other hand I lost my dear dad this year too and he died from cancer but in my dreams I see him young and healthy. ALS definitely mark our lives,True,adrivtham,2016-02-23 00:00:00,116,Lost a loved one,2016-02-01 00:00:00,US,texas,katy,https://www.alsforums.com/community/threads/a-sad-day.42344/
42344,2018-08-06 00:00:00,A Sad Day,I hear you Jrzy. My dad recently gave me a framed photo of me and my PALS as a gift. The photo was taken on a holiday before dx. It’s a nice photo- we look so normal sitting on a bench together with his arm around me. It made me so unbearably sad.,True,Avocado,2017-10-08 00:00:00,44,CALS,2017-02-01 00:00:00,AUS,Western australia,Perth,https://www.alsforums.com/community/threads/a-sad-day.42344/
42344,2018-08-06 00:00:00,A Sad Day,Jrzygrl - I can totally relate. It seems like 2 different lives almost. I know that feeling all to well. Sending you big hugs.  Hugs,True,Narrowminded,2016-04-30 00:00:00,2740,Lost a loved one,2007-07-01 00:00:00,US,PA,Pittsburgh,https://www.alsforums.com/community/threads/a-sad-day.42344/
42344,2018-08-06 00:00:00,A Sad Day,I still remember but it makes me sad so I try to just focus on what we can do today.,True,debwilson77,2016-01-10 00:00:00,74,CALS,2016-02-01 00:00:00,US,AZ,chandler,https://www.alsforums.com/community/threads/a-sad-day.42344/
42344,2018-08-06 00:00:00,A Sad Day,Echo the feeling  . Everything seems to be grey. Sky's not so blue.. friends are gone. No visitors ..  jrzgrl .. take a look at the poems I wrote on here. They might help u. Helped me writing them.  Im so sorry. Living it everyday. I've always said..longevity is not your friend with this disease.,True,Tessiegirl,2018-07-15 00:00:00,32,PALS,,US,South Carolina,Inman,https://www.alsforums.com/community/threads/a-sad-day.42344/
41221,2018-04-09 00:00:00,Drained,Annie Glad to hear you are on the mend! If you have difficulty finding someone post back -- we have a lot of combined ideas.  Best Laurie,True,lgelb,2009-11-05 00:00:00,10734,Lost a loved one,00/0000,US,WA,Seattle,https://www.alsforums.com/community/threads/drained.41221/
41221,2018-04-09 00:00:00,Drained,So glad your foot is healing up and you have a little help starting,True,affected,2013-04-26 00:00:00,14022,Lost a loved one,2013-05-01 00:00:00,OZ,AU,lala land,https://www.alsforums.com/community/threads/drained.41221/
41221,2018-04-13 00:00:00,Drained,Looks like I may be getting some help at least one afternoon a week hopefully two fingers crossed my DH isn't really on board with this but I don't know how to do it 24/7 without a little help.   Once again I have well intentioned friends telling me I need to take care of myself but even with help there is so much to manage and no one else can/will do that part of it as you well know. It is so difficult for people to understand when someone can't do anything for themselves how time consuming it is to do it all for them. When I get a rare spare moment all I want to do is rest. Friends tell me I need to get out more and they miss the 'old' me but I am so exhausted that faking being happy is just too much. Recently when someone complained I was turning down invitations I just burst into tears. Are they kidding? Really? I have a broken foot! Not to mention I would have to arrange coverage for my pals. Someone actually dropped off some DVDs of a television show I could 'binge watch'. The last thing I want to do is watch more television as it is on a lot already for my husband and even if I did who has time to binge watch tv? I know they mean well but I don't need the added guilt that I am handling this wrong. What do they think I am doing all day? I have been very proactive so far and one of the reps from an agencies who visited confirmed that. This might be controversial but I think the hi profile pals we see in the media who have a lot of help give a false impression of what this disease is really like for the rest of us. One friend told me of someone they know who had a private plane and was living life to the fullest with ALS like its glamorous or something sorry for the rant feeling bitter today I guess.,True,ARCG,2016-10-12 00:00:00,204,Lost a loved one,2015-01-01 00:00:00,US,TX,Houston,https://www.alsforums.com/community/threads/drained.41221/
41221,2018-04-13 00:00:00,Drained,"Annie I understand completely and I know many others here do. Bingeing TV going out for a carefree evening and talking about ""nothing"" were way outside my CALS experience and it's undeniable that the P/CALS that get the most publicity are pretty to look at and to listen to. That's the nature of the slants the media wants to take. ALSA hasn't helped IMHO. But I digress.   Just do what's best for you and your PALS. True friends will stay with you in one form or another. You've earned the right not to fly or salute false flags.  Best Laurie",True,lgelb,2009-11-05 00:00:00,10734,Lost a loved one,00/0000,US,WA,Seattle,https://www.alsforums.com/community/threads/drained.41221/
41221,2018-04-13 00:00:00,Drained,Rant away! We get you. It's good to know that friends care for you and want you to get out and it shouldn't be your worry to teach them how they can help. If you seriously try to convey what caring means and what really might help you can get many onboard and some will never get it.   You could give them a timeline of every little move you go through in the morning for example. Just to get the scale of things. If they want to invite you for dinner they could bring the food do all a host does at your place and clean up after including bringing out the thrash. You might still pop out at times to look after your PALS but a good meal in the belly and some company are good. I don't know your situation so feel free to set me straight. Rant away! We get you. It's good to know that friends care for you and want you to get out and it shouldn't be your worry to teach them how they can help. If you seriously try to convey what caring means and what really might help you can get many onboard and some will never get it.  You could give them a timeline of every little move you go through in the morning for example. Just to get the scale of things. If they want to invite you for dinner they could bring the food do all the host does at your place and clean up after including bringing out the thrash.   Good luck in getting help at least two times a week and get well soon!,True,wishmobbing,2017-12-05 00:00:00,729,Lost a loved one,2017-07-01 00:00:00,DE,Germany,Stuttgart,https://www.alsforums.com/community/threads/drained.41221/
41221,2018-04-22 00:00:00,Drained,Do you all find you can't sleep? I know I need to sleep but find After I go through the nighttime routine of getting my husband to bed I m wide awake. It's odd because I so look forward to getting some sleep. Then I m dragging when it's time to get him up. I try sleepy time tea but it doesn't help. I think it's the reality of seeing him deteriorating if hits me after I have brushed his teeth done the toilet thing transferred him ventilation etc. He drops off to sleep immediately and I lay awake trying to read of do something to distract from how heartbreaking this is.,True,ARCG,2016-10-12 00:00:00,204,Lost a loved one,2015-01-01 00:00:00,US,TX,Houston,https://www.alsforums.com/community/threads/drained.41221/
41221,2018-04-22 00:00:00,Drained,That is normal -- apart from the worries and sadness your sleep cycles are disrupted when you no longer control the times you go to sleep wake up in the middle get up etc.   The more consistent you can be with those times it may be a little easier.   Best Laurie,True,lgelb,2009-11-05 00:00:00,10734,Lost a loved one,00/0000,US,WA,Seattle,https://www.alsforums.com/community/threads/drained.41221/
41221,2018-04-22 00:00:00,Drained,yep I was the same.  It's not good as you are more tired the next day but I was so wired there is so much to continually process! I think that the brain can really take off once you are finally alone at the end of the day when you have been so busy 'doing'. hugs,True,affected,2013-04-26 00:00:00,14022,Lost a loved one,2013-05-01 00:00:00,OZ,AU,lala land,https://www.alsforums.com/community/threads/drained.41221/
42466,2018-08-21 00:00:00,Tianyi's Mother- dental question,Tianyi I've moved your post to its own thread as it deserves its own discussion apart from Sue's.,True,ShiftKicker,2015-03-16 00:00:00,4594,DX UMND/PLS,2015-06-01 00:00:00,CA,BC,Vancouver,https://www.alsforums.com/community/threads/tianyis-mother-dental-question.42466/
42466,2018-08-21 00:00:00,Tianyi's Mother- dental question,Thank you and I apologize for barging in like that. I wasn't really sure how the system worked!,True,Tianyi,2017-12-15 00:00:00,5,Loved one DX,2016-10-01 00:00:00,CHI,Chaoyang,Beijing,https://www.alsforums.com/community/threads/tianyis-mother-dental-question.42466/
42466,2018-08-21 00:00:00,Tianyi's Mother- dental question,No trouble at all. I wanted to make sure your question was not lost in the discussion.   I have some choking issues- it helps if I tilt forward/tuck my chin down over the sink and the water/toothpaste can drip into the sink or onto a towel.  I don't know what your mum's abilities are and if she can do this on her own or be supported somehow. But letting liquids run out of her mouth instead of back into her throat would be the simplest. If her needs are more complex than that I am sure others can provide more advice.,True,ShiftKicker,2015-03-16 00:00:00,4594,DX UMND/PLS,2015-06-01 00:00:00,CA,BC,Vancouver,https://www.alsforums.com/community/threads/tianyis-mother-dental-question.42466/
42466,2018-08-21 00:00:00,Tianyi's Mother- dental question,"When it comes time to brush your PALS teeth keep in mind that ""brushing the teeth"" is not really the big deal.   The mouth of a paralyzed person can become a storehouse for airborne dust dirt. broken bits of pills and old rotten food.   So just go in there with a flashlight and mirror and dig out anything you see in there.",True,Atsugi,2011-01-11 00:00:00,5200,Lost a loved one,2010-12-01 00:00:00,US,FL,Orlando,https://www.alsforums.com/community/threads/tianyis-mother-dental-question.42466/
48670,2021-06-30 00:00:00,Toileting help/Sling advice,Ruth check the right upper corner from an envelope icon. I sent a message to you and Jim,True,Nikki J,2012-03-22 00:00:00,11246,PALS,2014-04-01 00:00:00,US,MA,Boston,https://www.alsforums.com/community/threads/toileting-help-sling-advice.48670/page-2
48670,2021-06-30 00:00:00,Toileting help/Sling advice,Nikki thank you so much and I'm so sorry for the trouble. I see the conversation but I do not see a reply button or a place to type my info. I feel really stupid. I'll wait for Jim to reply with his contact info,True,Ruth33,2020-06-15 00:00:00,22,CALS,2019-11-01 00:00:00,US,MD,Baltimore,https://www.alsforums.com/community/threads/toileting-help-sling-advice.48670/page-2
